,minimum,maximum
G3PAT1619Z_c,0.0,11.165557262919108
G3PAT180_c,2.1838701729956247e-05,11.16462792534252
G3PAT1819Z_c,0.0,11.164691176935747
G3PAT2055Z8Z11Z14Z17Z_c,0.0037293412704027034,11.168988064764793
G3PAT2264Z7Z10Z13Z16Z19Z_c,0.0007908652005095084,11.165396951804512
AGPATCOA_MYRS_MYRS_c,0.0,11.160481220280001
AGPATCOA_MYRS_PALM_c,0.0,11.160503681644085
AGPATCOA_MYRS_HDE_c,0.0,11.160651591776158
AGPATCOA_MYRS_STC_c,0.0,11.160441892126103
AGPATCOA_MYRS_OLE_c,0.0,11.164937804819505
AGPATCOA_MYRS_EPA_c,0.0,11.160494002166018
AGPATCOA_MYRS_DHA_c,0.0,11.160441892255069
AGPATCOA_PALM_MYRS_c,0.0,11.160745223940571
AGPATCOA_PALM_PALM_h,0.0,0.0
AGPATCOA_PALM_PALM_c,0.0,11.160866084465443
AGPATCOA_PALM_HDE_c,0.0,11.161081419287006
AGPATCOA_PALM_STC_c,0.0,11.160711611027683
AGPATCOA_PALM_OLE_c,0.0,11.165224363221109
AGPATCOA_PALM_EPA_c,0.0,11.160775986060955
AGPATCOA_PALM_DHA_c,0.0,11.160711610948354
AGPATCOA_HDE_MYRS_c,0.0,11.160236559633464
AGPATCOA_HDE_PALM_c,0.0,11.16097782963435
AGPATCOA_HDE_HDE_c,0.0,11.160303365290844
AGPATCOA_HDE_STC_c,0.0,11.160162283945132
AGPATCOA_HDE_OLE_c,0.0,11.164634013958329
AGPATCOA_HDE_EPA_c,0.0,11.160207233691272
AGPATCOA_HDE_DHA_c,0.0,11.160162283910232
AGPATCOA_STC_MYRS_c,0.0,11.160171019447038
AGPATCOA_STC_PALM_c,0.0,11.160232808857344
AGPATCOA_STC_HDE_c,0.0,11.160248232502184
AGPATCOA_STC_STC_c,0.0,11.160171019424993
AGPATCOA_STC_OLE_c,0.0,11.164614822129721
AGPATCOA_STC_EPA_c,0.0,11.160171019453315
AGPATCOA_STC_DHA_c,0.0,11.16017101945858
AGPATCOA_OLE_MYRS_c,0.0,11.16016228391168
AGPATCOA_OLE_PALM_c,0.0,11.160237176565504
AGPATCOA_OLE_HDE_c,0.0,11.160286960252222
AGPATCOA_OLE_STC_c,0.0,11.160194778749194
AGPATCOA_OLE_OLE_c,0.0,11.164644845555468
AGPATCOA_OLE_EPA_c,0.0,11.160162283970312
AGPATCOA_OLE_DHA_c,0.0,11.160162283956778
AGPATCOA_EPA_MYRS_c,0.0,27.88545318991282
AGPATCOA_EPA_PALM_c,0.0,27.885692624417086
AGPATCOA_EPA_HDE_c,0.0,27.885853011350143
AGPATCOA_EPA_STC_c,0.0,27.88545318997462
AGPATCOA_EPA_OLE_c,0.0,27.89716391101214
AGPATCOA_EPA_EPA_c,0.0,27.885453190090324
AGPATCOA_EPA_DHA_c,0.0,27.885453190089148
AGPATCOA_DHA_MYRS_c,0.0,11.160636803095995
AGPATCOA_DHA_PALM_c,0.0,11.1606985925088
AGPATCOA_DHA_HDE_c,0.0,11.16070091294382
AGPATCOA_DHA_STC_c,0.0,11.160636802992663
AGPATCOA_DHA_OLE_c,0.0,11.165266706125626
AGPATCOA_DHA_EPA_c,0.0,11.16070952506847
AGPATCOA_DHA_DHA_c,0.0,11.160636803080564
PAPA_MYRS_MYRS_c,6.554682634393048e-05,55.80087696672918
PAPA_MYRS_PALM_h,0.0025303171125085084,0.011659858315008733
PAPA_MYRS_PALM_c,0.0,55.80081141984965
PAPA_MYRS_HDE_h,0.0033255403931859414,0.012475754321030628
PAPA_MYRS_HDE_c,0.00024264932122006568,55.80105406873978
PAPA_MYRS_STC_c,0.0,55.80081141970179
PAPA_MYRS_OLE_c,0.0,55.8010719689999
PAPA_MYRS_EPA_c,0.00026054968098220146,55.80107196888749
PAPA_MYRS_DHA_c,0.0,55.80081141976751
PAPA_PALM_MYRS_c,5.6021496292610935e-05,55.80086744078
PAPA_PALM_PALM_h,0.0001280574472932996,0.0001280574473054752
PAPA_PALM_PALM_c,0.000154473474984359,55.80096589338208
PAPA_PALM_HDE_c,0.0005094972769602622,55.8013209168778
PAPA_PALM_STC_c,0.0,55.80081141977554
PAPA_PALM_OLE_c,0.0,55.801156167366265
PAPA_PALM_EPA_c,0.00032187498761460304,55.80113329478431
PAPA_PALM_DHA_c,0.0,55.80081141999959
PAPA_HDE_MYRS_c,0.00012379281407913235,55.8009352125067
PAPA_HDE_PALM_h,0.0,0.011462605948551077
PAPA_HDE_PALM_c,0.0,55.8008114195699
PAPA_HDE_HDE_h,0.0004778078495506084,0.009220968294239486
PAPA_HDE_HDE_c,1.9231191652736715e-20,55.80081141939973
PAPA_HDE_STC_c,0.0,55.80081141988069
PAPA_HDE_OLE_h,0.0,0.015365698417439053
