,minimum,maximum
IMPHL_1_h,0.000767836565832461,1.4897990296417347
IMPHL_2_h,0.000767836565832461,1.4897990296812913
ASL_c,0.0004145408730312709,34.27654200556978
MPBQMT_h,0.0,8.3508972872437e-06
TRPS2_c,0.0,0.00010470895422176999
ACN_a_m,-13.841203762744575,0.0
ACN_b_m,4.476782141184723e-20,13.841203762667869
GLK_c,0.0,2.3619808145472225
PFK_c,0.0,68.55225492905079
PGL_c,0.0,68.55225492937929
EDD_c,0.0,68.55225492931353
EDA_m,0.0,68.55225492931355
RUBISC_h,0.0,29.101339787173355
IDH_m,0.0,13.841203762725037
IDH_c,0.0,0.0
ARG_m,0.0,34.27612746451517
ARG_c,0.0,34.27612746462945
GLUDH_m,-67.24657939595541,22.355694666472868
GLUDH_c,-10000.0,67.00748480788388
GLUDH2_c,0.0,10000.0
P5CDH_c,0.0,67.2465797601646
ORNC_c,0.0,1.7872728989103592
AGAS_c,0.0,0.0
AGPR_h,0.00041454087360093007,34.36317680496247
UREASE_m,0.0,34.276127464426054
G5K_c,2.0322800324474195e-19,67.41984935960983
PRO4H_c,0.0,0.0
SERA_m,0.0,1697.0389468664687
SERA_c,0.0,34.276127464612934
PSAT_m,0.0,1697.0389468665069
HSDH_h,-69.51901941924511,25.54029076176533
HSDH_m,0.0005039399869657526,8.784725355621685
HSDH_c,-23.425006700033148,69.56087643230799
HSK_c,0.000632457568711738,16.107265304058394
THRS_c,0.0006324575653600739,16.10726530421161
DAPDC_h,0.0005178397823507808,0.0007701682819891433
PAPSR_h,0.0,12.173641853228382
HSAT_m,0.0005039399869655235,8.784725355657972
ASNAL_c,0.0,68.55229040962656
ASNA_c,0.0,34.27612746452918
PRADP_c,0.00016771629679476673,4.973803996619596
PRAMPCH_c,0.00016771629679479072,4.97380399660916
IGPDH_c,0.00016771629679479072,4.97380399660916
IAPTA_c,0.0001677162967947907,4.97380399660916
HPP_c,0.0001677162967947907,4.973803996609159
ALPL_h,0.001331748591327525,9.437337382367428
ALPL_c,0.0,0.0
POXAAT_h,0.0004505093342347189,8.784221415601229
BCTAI_h,0.0004505093342344333,8.784221415672882
BCTAI_m,-8.783770906297821,2.5092362743394845e-14
BCTAI_c,0.0,0.0
BCTAL_h,0.0,0.0
BCTAL_m,-1.4895467011699544,-0.0007678365658324606
BCTAL_c,0.0,0.0
PPHTA_h,0.0,0.0005300869000282676
PHEH_c,0.0,0.000530086895400286
HTHBDH_m,0.0,0.0005300868953939378
THBPOX_m,0.0,0.0005300868953939378
CHRL_h,0.0,0.00010470895422176996
CHRL_c,0.0,0.00010470895422176996
PRAI_c,0.00010470895422181277,0.00010470895422176996
IGPS_m,0.0,0.00010470895422176996
GTPCH_c,6.697409536051384e-07,0.43293900134811697
SR_c,0.0,8.62508118635011e-20
FACOAL_140_c,1.835443109882898e-05,34.27614581910249
FACOAL_161_9Z_c,2.6464036963463302e-05,34.27615392864197
FACOAL_162_9Z12Z_c,4.998958696134418e-06,34.27613246358485
FACOAL_163_6Z9Z12Z_c,3.8713034712560785e-06,34.27613133596741
ETHAK_c,0.0,22.851545928835222
PETHMT_c,0.0007767463117989672,1.7873113837951455
PETHDMT_c,0.0007767463117989672,1.7873113839018984
PETHTMT_c,0.0007767463117989672,1.7873113839018984
PCHOLCT_c,0.0007767463117989674,22.851528389331634
MI3PP_c,0.0,0.0
G1PUT_h,0.0,1.513492204950153
G1PUT_c,0.0,1.513492204950093
UGP_PGM_h,0.0,1.5134922049465735
UGP_PGM_c,0.0,1.5134922049689967
FCYTOB5OXR_c,-0.002243609437326454,-0.0003164668396498888
COA181_9Z_9DS_c,0.0,0.0003464270245050185
FACOAL205_c,0.00010225400161006833,34.276229718489205
FACOAL226_c,1.783043439173899e-05,34.276145295048345
G3PAT140_c,1.2822646861473542e-05,13.710698840845314
G3PAT160_c,2.7075851464649263e-05,13.71071309405345
G3PAT1619Z_c,0.0,13.710707462948701
G3PAT180_c,4.923639807970898e-07,13.710686510477956
G3PAT1819Z_c,0.0,13.710687936608515
G3PAT2055Z8Z11Z14Z17Z_c,8.407978351238684e-05,13.710784811903379
G3PAT2264Z7Z10Z13Z16Z19Z_c,1.783043439173899e-05,13.710703848615509
AGPATCOA_MYRS_MYRS_c,0.0,13.710593021114551
AGPATCOA_MYRS_PALM_c,0.0,13.71059352754148
AGPATCOA_MYRS_HDE_c,0.0,13.710596862198901
AGPATCOA_MYRS_STC_c,0.0,13.710592134422908
AGPATCOA_MYRS_OLE_c,0.0,13.710693496944474
AGPATCOA_MYRS_EPA_c,0.0,13.71059330929443
AGPATCOA_MYRS_DHA_c,0.0,13.710592134447534
AGPATCOA_PALM_MYRS_c,0.0,13.710598973181297
AGPATCOA_PALM_PALM_h,0.0,0.0
AGPATCOA_PALM_PALM_c,0.0,13.710601698052301
AGPATCOA_PALM_HDE_c,0.0,13.710606552886905
AGPATCOA_PALM_STC_c,0.0,13.71059821539361
AGPATCOA_PALM_OLE_c,0.0,13.710699957491721
AGPATCOA_PALM_EPA_c,0.0,13.710599666783379
AGPATCOA_PALM_DHA_c,0.0,13.710598215325952
AGPATCOA_HDE_MYRS_c,0.0,13.710587505116473
AGPATCOA_HDE_PALM_c,0.0,13.710604217370479
AGPATCOA_HDE_HDE_c,0.0,13.710589011323385
AGPATCOA_HDE_STC_c,0.0,13.710585830566465
AGPATCOA_HDE_OLE_c,0.0,13.71068664778969
AGPATCOA_HDE_EPA_c,0.0,13.710586844008496
AGPATCOA_HDE_DHA_c,0.0,13.710585830515356
AGPATCOA_STC_MYRS_c,0.0,13.710586027503119
AGPATCOA_STC_PALM_c,0.0,13.710587420541627
AGPATCOA_STC_HDE_c,0.0,13.710587768327155
AGPATCOA_STC_STC_c,0.0,13.710586027484485
AGPATCOA_STC_OLE_c,0.0,13.710686215199214
AGPATCOA_STC_EPA_c,0.0,13.71058602749502
AGPATCOA_STC_DHA_c,0.0,13.710586027479726
AGPATCOA_OLE_MYRS_c,0.0,13.710585830518394
AGPATCOA_OLE_PALM_c,0.0,13.710587518913291
AGPATCOA_OLE_HDE_c,0.0,13.710588641504557
AGPATCOA_OLE_STC_c,0.0,13.710586563140222
AGPATCOA_OLE_OLE_c,0.0,13.710686892036527
AGPATCOA_OLE_EPA_c,0.0,13.710585830529553
AGPATCOA_OLE_DHA_c,0.0,13.710585830495377
AGPATCOA_EPA_MYRS_c,0.0,34.27612746455364
AGPATCOA_EPA_PALM_c,0.0,34.27613286262705
